ID	pvalue	algorithm
ENSPANG00000014909	0.027972027972	empJTK
ENSPANG00000016434	0.363636363636	empJTK
ENSPANG00000016597	0.363636363636	empJTK
ENSPANG00000017172	0.453546453546	empJTK
ENSPANG00000018115	0.282717282717	empJTK
ENSPANG00000018853	0.759240759241	empJTK
ENSPANG00000020758	0.0789210789211	empJTK
ENSPANG00000021065	0.107892107892	empJTK
ENSPANG00000021704	0.154845154845	empJTK
ENSPANG00000024927	0.561438561439	empJTK
ENSPANG00000026255	0.107892107892	empJTK
ENSPANG00000000546	7.19029805194005e-05	meta2d
ENSPANG00000000832	0.0854831846623367	meta2d
ENSPANG00000000866	0.0646810418460358	meta2d
ENSPANG00000004699	0.067542863036851	meta2d
ENSPANG00000005164	0.999997233533185	meta2d
ENSPANG00000006538	1.56532905082329e-07	meta2d
ENSPANG00000006688	0.842790385801839	meta2d
ENSPANG00000006849	0.837760178204745	meta2d
ENSPANG00000006882	0.928357001886066	meta2d
ENSPANG00000008425	3.86037613631096e-06	meta2d
ENSPANG00000008563	0.854688392725422	meta2d
ENSPANG00000008968	0.656462413142078	meta2d
ENSPANG00000009083	0.943480455930226	meta2d
ENSPANG00000010205	0.0301326615413821	meta2d
ENSPANG00000012477	0.206846292648825	meta2d
ENSPANG00000013724	0.000202340784429711	meta2d
ENSPANG00000014909	0.647282650710986	meta2d
ENSPANG00000016434	0.694897531694188	meta2d
ENSPANG00000016597	0.0176835688842922	meta2d
ENSPANG00000017172	0.982605615625433	meta2d
ENSPANG00000018115	0.99991170847279	meta2d
ENSPANG00000018853	0.657799381931675	meta2d
ENSPANG00000020758	0.000669004582284582	meta2d
ENSPANG00000021065	0.320646183001623	meta2d
ENSPANG00000021704	2.95178072085012e-06	meta2d
ENSPANG00000024927	0.755632983770577	meta2d
ENSPANG00000026255	2.63752980544929e-05	meta2d
