ID	raw.pvalue	default.pvalue	period	phase	amplitude
ENSMUSG00000025224	3.52914934452886e-05	0.0078021064115916	20	10	NA
ENSMUSG00000025224	0.00777452785358983	0.722550975192019	24	8	NA
ENSMUSG00000026553	0.0167959493064506	0.635507682652862	22	2	NA
ENSMUSG00000025224	0.0626669258655918	0.974722453817463	24	4	NA
ENSMUSG00000014355	3.00518953301072e-05	0.00336552967333591	22	6	NA
ENSMUSG00000003346	0.0743006494643894	0.899297314687329	22	8	NA
ENSMUSG00000067851	0.000700046716614807	0.0323173097779726	24	22	NA
ENSMUSG00000026965	0.00104717506252641	0.102867984267752	24	2	NA
ENSMUSG00000024740	0.0306472592564039	0.987137811302436	26	24	NA
ENSMUSG00000026553	0.0136717039027797	0.851179179131048	20	8	NA
ENSMUSG00000071659	0.00666611142212438	0.347625470948018	24	24	NA
ENSMUSG00000020368	0.0168943114924671	0.992172730826917	20	4	NA
ENSMUSG00000004207	0.000381690330593156	0.0708035563250304	26	2	NA
ENSMUSG00000030751	0.0374323874976287	0.95906030503748	20	10	NA
ENSMUSG00000025261	0.060873977806246	0.933935518110985	24	20	NA
ENSMUSG00000028759	0.0128621886975641	0.672138492833335	24	4	NA
ENSMUSG00000032803	0.060873977806246	0.975991348601707	24	4	NA
ENSMUSG00000020708	0.000390337020054785	0.047752619614977	24	12	NA
ENSMUSG00000022770	0.00794789043336546	0.876300670171942	20	18	NA
ENSMUSG00000022365	0.00104717506252641	0.0923172025377463	24	20	NA
ENSMUSG00000026878	4.50679380282562e-05	0.00539804748263881	24	10	NA
ENSMUSG00000004207	0.0381125005581066	0.987313849974069	24	10	NA
ENSMUSG00000029405	0.026697738366221	0.978150289207064	22	2	NA
ENSMUSG00000014355	0.026697738366221	0.871681888768286	22	2	NA
ENSMUSG00000020794	0.0622507862077827	0.971928632896744	22	8	NA
ENSMUSG00000024740	0.00666611142212438	0.544852119085504	24	20	NA
ENSMUSG00000040688	0.00316872293914013	0.220388610830062	22	2	NA
ENSMUSG00000027828	0.0210240120665089	0.698732650674742	24	24	NA
ENSMUSG00000013160	0.0037381793323459	0.473029631397247	22	2	NA
ENSMUSG00000029405	0.063400049582063	0.97570052380796	20	12	NA
ENSMUSG00000026965	0.060873977806246	0.97736418260562	24	20	NA
ENSMUSG00000021282	0.00134788751649054	0.132050042555814	22	16	NA
ENSMUSG00000020794	0.0424258879560871	0.956910243854399	22	12	NA
ENSMUSG00000012819	0.00750037391278537	0.6887571928363	24	18	NA
ENSMUSG00000071415	0.00280034921050539	0.304872887432119	22	16	NA
ENSMUSG00000022770	7.75303479987423e-05	0.0269030307555636	20	16	NA
ENSMUSG00000029405	0.000142253547407624	0.0110687000688478	24	2	NA
ENSMUSG00000020459	0.0676775965287193	0.907138874746527	20	6	NA
ENSMUSG00000038160	0.0021568128142851	0.225743452805716	24	12	NA
ENSMUSG00000030058	1.65114080511993e-05	0.0037293718718382	22	2	NA
ENSMUSG00000028759	0.0010173660476409	0.108990996296045	22	8	NA
ENSMUSG00000030058	1.78151592808168e-07	3.50148313759955e-05	24	24	NA
ENSMUSG00000004207	0.0126861500259305	0.521438206422028	24	10	NA
ENSMUSG00000020368	0.060873977806246	0.956202110351779	24	24	NA
ENSMUSG00000070733	0.0226358173943805	0.879804446243005	24	20	NA
ENSMUSG00000005442	0.0255095364698441	0.98935863878479	20	12	NA
ENSMUSG00000005442	0.00427738385375998	0.168057127863124	20	6	NA
ENSMUSG00000021282	0.00423333930542403	0.493962827411136	20	8	NA
ENSMUSG00000008855	0.014057279690864	0.808722530028409	20	18	NA
ENSMUSG00000019868	0.000465018758495219	0.153172059596688	20	12	NA
ENSMUSG00000026878	0.00290927207783024	0.247756051699499	22	4	NA
ENSMUSG00000029405	0.000513202244962287	0.0610034872028084	20	8	NA
ENSMUSG00000040688	0.0548809057862983	0.94254000755423	22	6	NA
ENSMUSG00000036733	0.0420842150438772	0.914376659092954	20	8	NA
ENSMUSG00000005442	8.90817067799649e-05	0.0143134184245638	22	2	NA
ENSMUSG00000067851	0.0170975393963044	0.841479856275258	22	8	NA
ENSMUSG00000036733	0.00435751849722737	0.350799017237394	24	6	NA
ENSMUSG00000029405	0.00414556015670872	0.245471692273295	24	6	NA
ENSMUSG00000005442	0.012194413849464	0.834168795509424	20	8	NA
ENSMUSG00000030751	0.0190116974473502	0.994154363458786	22	6	NA
ENSMUSG00000015341	0.00171260801649081	0.0842395472148394	24	6	NA
ENSMUSG00000040688	0.00423333930542403	0.771879155759014	20	4	NA
ENSMUSG00000022100	0.000846507906788469	0.109935965546723	20	4	NA
ENSMUSG00000026553	0.0676775965287193	0.936439366685009	20	8	NA
ENSMUSG00000028677	0.037139854164293	0.987313849974069	22	12	NA
ENSMUSG00000055204	0.0037381793323459	0.183520076824167	22	12	NA
ENSMUSG00000020459	0.0133228695896793	0.883924389406673	20	12	NA
ENSMUSG00000037373	0.0919721175741655	0.946988836773744	20	18	NA
ENSMUSG00000004207	0.0226358173943805	0.874237696975632	24	10	NA
ENSMUSG00000022100	4.33798417818862e-06	0.00135345106359485	20	8	NA
ENSMUSG00000022770	0.00212571839789887	0.143068583347579	24	4	NA
ENSMUSG00000025261	0.00317182297339531	0.1484880336232	22	10	NA
ENSMUSG00000030058	0.000347898697048907	0.053119007793698	22	2	NA
ENSMUSG00000029405	0.000255160028240721	0.0291527067433343	24	6	NA
ENSMUSG00000067851	0.0374323874976287	0.924126087428488	20	8	NA
ENSMUSG00000019295	0.00750037391278537	0.679693835601494	24	24	NA
ENSMUSG00000005442	0.037139854164293	0.986824199612624	22	12	NA
ENSMUSG00000027598	0.026697738366221	0.989599501604936	22	2	NA
ENSMUSG00000032112	0.0147684215755492	0.772327876726949	24	8	NA
ENSMUSG00000027598	0.00380406720568909	0.297014806946301	24	20	NA
ENSMUSG00000029234	0.00629889937413129	0.71766996577356	20	8	NA
ENSMUSG00000027598	4.46592773125352e-06	0.000449570058279521	24	20	NA
ENSMUSG00000020794	0.0285205319346057	0.986821821762265	20	12	NA
ENSMUSG00000014355	0.0329068329385631	0.987313849974069	24	6	NA
ENSMUSG00000020936	0.0021568128142851	0.142894758834971	24	4	NA
ENSMUSG00000028797	0.0743006494643894	0.956720660667508	22	4	NA
ENSMUSG00000026553	0.0381125005581066	0.985559569336418	24	16	NA
ENSMUSG00000008855	0.00146575972908646	0.0748301375108902	24	18	NA
ENSMUSG00000055204	0.000255160028240721	0.0267067496225287	24	16	NA
ENSMUSG00000071659	0.0575587521782754	0.896983925787812	20	4	NA
ENSMUSG00000037373	0.00016960970884482	0.032904283515895	26	2	NA
ENSMUSG00000022898	0.0128621886975641	0.630105433272665	24	10	NA
ENSMUSG00000008855	0.134832679633058	0.910583576948899	24	2	NA
ENSMUSG00000028797	0.100785248368399	0.946187120104985	24	4	NA
ENSMUSG00000028797	0.000191389626550683	0.0327330680590281	24	12	NA
ENSMUSG00000026878	0.00414556015670872	0.384649530132046	24	4	NA
ENSMUSG00000008855	0.0128621886975641	0.983033855138312	24	10	NA
ENSMUSG00000026553	0.0226358173943805	0.993191369667594	24	14	NA
ENSMUSG00000022100	0.0149135150185756	0.520139182285496	24	22	NA
ENSMUSG00000040688	1.3260819422198e-05	0.00310217013980361	20	20	NA
ENSMUSG00000020519	0.127048294296964	0.924060862944997	22	16	NA
ENSMUSG00000020936	0.0247416752192255	0.992107512118017	20	8	NA
ENSMUSG00000022770	0.0235687269585928	0.992052109566634	20	4	NA
ENSMUSG00000022100	0.00210793968624897	0.352897511688142	20	4	NA
ENSMUSG00000055204	0.00521337946391504	0.426594002341749	20	16	NA
ENSMUSG00000055204	0.0293594320951791	0.981270799317562	20	16	NA
ENSMUSG00000087260	0.00210793968624897	0.477836443238476	20	18	NA
ENSMUSG00000021327	0.000384161920230947	0.0338580559019076	22	10	NA
ENSMUSG00000034820	0.00325788304145788	0.211174642950269	24	14	NA
ENSMUSG00000034820	1.86007503398088e-05	0.00695668062708847	20	12	NA
ENSMUSG00000028759	0.012194413849464	0.609801590228694	20	8	NA
ENSMUSG00000022193	0.00666611142212438	0.500626436566968	24	4	NA
ENSMUSG00000027598	0.00747649673175778	0.468662143745254	20	4	NA
ENSMUSG00000030058	5.16181882765649e-05	0.00852985599050224	22	2	NA
ENSMUSG00000020088	0.0374323874976287	0.933837401476201	20	8	NA
ENSMUSG00000037373	0.0924309559049531	0.938956676810507	24	8	NA
ENSMUSG00000007036	0.00666611142212438	0.704620748974469	24	12	NA
ENSMUSG00000022898	0.000598977205208079	0.0560358729275951	24	8	NA
ENSMUSG00000014355	0.0495096706303203	0.963446961615133	24	16	NA
ENSMUSG00000014355	0.0374323874976287	0.973249213393862	20	8	NA
ENSMUSG00000037373	0.00887836023121069	0.899361214123835	22	22	NA
ENSMUSG00000001018	0.0718337370933625	0.911989252672346	24	20	NA
ENSMUSG00000032803	0.00666611142212438	0.484956363076301	24	20	NA
ENSMUSG00000078713	0.0703291095939224	0.953616173323092	20	4	NA
ENSMUSG00000028677	0.00777452785358983	0.443222475458724	24	6	NA
ENSMUSG00000028797	0.00750037391278537	0.477886669246546	24	20	NA
ENSMUSG00000020936	0.0226358173943805	0.993333888577876	24	12	NA
ENSMUSG00000037373	0.0147684215755492	0.758165019020282	24	6	NA
ENSMUSG00000026878	0.0020619034698777	0.189309970268433	22	8	NA
ENSMUSG00000020936	0.0226358173943805	0.993333888577876	24	16	NA
ENSMUSG00000021556	0.000598977205208079	0.0719295366926142	24	8	NA
ENSMUSG00000024309	1.19013872689778e-05	0.00353411997740847	20	8	NA
ENSMUSG00000079477	0.0226358173943805	0.988559362453546	24	4	NA
ENSMUSG00000028677	0.0021568128142851	0.434409370415594	24	12	NA
ENSMUSG00000014355	0.00831865734583751	0.945366258284549	24	2	NA
ENSMUSG00000020088	0.0374323874976287	0.938306378857274	20	8	NA
ENSMUSG00000068328	1.83316561513654e-05	0.00191260279179246	24	4	NA
ENSMUSG00000002332	0.000598977205208079	0.0377668673694332	24	4	NA
ENSMUSG00000067851	0.0252775461825372	0.991329540911309	24	4	NA
ENSMUSG00000021556	0.0743006494643894	0.945242773843449	22	22	NA
ENSMUSG00000036733	0.0293594320951791	0.977690390428607	20	16	NA
ENSMUSG00000029446	0.0443189455003579	0.960632724992084	26	2	NA
ENSMUSG00000067851	0.00146575972908646	0.0578408455798612	24	18	NA
ENSMUSG00000022770	1.65325694332137e-06	0.000555494332955979	20	16	NA
ENSMUSG00000026553	0.012194413849464	0.993735118386445	20	8	NA
ENSMUSG00000022770	0.00923809580430327	0.633174964941034	22	12	NA
ENSMUSG00000026553	0.00831865734583751	0.330809845318945	24	12	NA
ENSMUSG00000022770	0.000474579170170612	0.0732860849990067	20	12	NA
ENSMUSG00000020368	0.000572023528712085	0.0990458302870521	20	8	NA
ENSMUSG00000079477	0.0458195242235494	0.924136540428272	20	12	NA
ENSMUSG00000027598	0.0711880595565333	0.964968030488662	20	4	NA
ENSMUSG00000020459	0.000955518616569285	0.0516942707089768	24	2	NA
ENSMUSG00000024309	0.00212571839789887	0.189118886880309	24	18	NA
ENSMUSG00000027598	0.0278419479125149	0.990761904195697	22	12	NA
ENSMUSG00000025261	0.00205374124003621	0.296082132417322	20	14	NA
ENSMUSG00000022898	0.0443189455003579	0.986408104193801	26	2	NA
ENSMUSG00000030751	0.0441017388516143	0.985231578424451	24	6	NA
ENSMUSG00000030751	0.00215738127962346	0.150260654624719	22	8	NA
ENSMUSG00000034820	0.0297048432173824	0.990761904195697	22	8	NA
ENSMUSG00000014355	4.50679380282562e-05	0.00492318054757284	24	10	NA
ENSMUSG00000026965	0.00666611142212438	0.259326546506513	24	8	NA
ENSMUSG00000027598	0.000390337020054785	0.0285813484697727	24	16	NA
ENSMUSG00000026878	0.00831865734583751	0.492469417176359	24	24	NA
ENSMUSG00000025224	0.00629889937413129	0.9632336593521	20	8	NA
ENSMUSG00000038160	0.0105382489076259	0.539885336095269	22	12	NA
ENSMUSG00000055204	0.0127733345743453	0.959222788090953	20	16	NA
ENSMUSG00000025156	0.00831865734583751	0.758299882711745	24	20	NA
ENSMUSG00000020459	0.000236912789624798	0.0211181583313236	22	6	NA
ENSMUSG00000026553	0.00521337946391504	0.504917018655729	20	16	NA
ENSMUSG00000008855	0.0882279808444566	0.94403211830678	22	22	NA
ENSMUSG00000027598	0.0600782440977019	0.96648418900877	22	2	NA
ENSMUSG00000020088	0.0285205319346057	0.971353126988662	20	2	NA
ENSMUSG00000028646	0.0381125005581066	0.987313849974069	24	8	NA
ENSMUSG00000024712	0.000141413612793991	0.0268173466497482	22	2	NA
ENSMUSG00000029446	0.0126861500259305	0.757991041529853	24	14	NA
ENSMUSG00000020459	0.00983357624551015	0.997186599507142	20	2	NA
ENSMUSG00000014355	0.000218305553933707	0.0229220831630393	24	4	NA
ENSMUSG00000020088	0.00581395162436125	0.495119942386897	22	8	NA
ENSMUSG00000021096	0.000390337020054785	0.0382876836049311	24	16	NA
ENSMUSG00000025224	0.0020619034698777	0.133854759110294	22	4	NA
ENSMUSG00000008855	0.000167936474977293	0.0165217879103229	20	6	NA
ENSMUSG00000026553	0.0339614208607086	0.970510696457298	20	8	NA
ENSMUSG00000005442	0.0381125005581066	0.987313849974069	24	8	NA
ENSMUSG00000037373	0.0626669258655918	0.968657829825275	24	10	NA
ENSMUSG00000034820	0.00118498948709917	0.0853428280149723	20	10	NA
ENSMUSG00000026553	0.0622507862077827	0.960976860943792	22	4	NA
ENSMUSG00000030058	0.000191389626550683	0.0155706178902126	24	24	NA
ENSMUSG00000027598	0.00666611142212438	0.665552691375926	24	24	NA
ENSMUSG00000024740	0.00154862782556068	0.253314868757996	26	24	NA
ENSMUSG00000020368	0.0458195242235494	0.967752667708777	20	2	NA
ENSMUSG00000021096	0.0021568128142851	0.0609912863888656	24	4	NA
ENSMUSG00000001018	0.0919721175741655	0.879705941523637	20	20	NA
ENSMUSG00000035505	6.91622905382895e-05	0.00365916519643639	24	6	NA
ENSMUSG00000029446	0.0701375957351895	0.939933746247558	24	14	NA
ENSMUSG00000030058	0.060873977806246	0.963085466119426	24	16	NA
ENSMUSG00000025224	0.0226358173943805	0.721929057788293	24	4	NA
ENSMUSG00000014355	0.0235687269585928	0.883507745726754	20	4	NA
ENSMUSG00000025261	0.0021568128142851	0.26151473480167	24	20	NA
ENSMUSG00000036733	0.014057279690864	0.983870867873158	20	8	NA
ENSMUSG00000022365	0.00325788304145788	0.303757253662611	24	16	NA
ENSMUSG00000020459	6.96983846940264e-05	0.01339531097908	24	12	NA
ENSMUSG00000036241	0.00258300070995281	0.592716742604403	20	10	NA
ENSMUSG00000020708	0.00316872293914013	0.195969954973675	22	2	NA
ENSMUSG00000032112	0.00435751849722737	0.63225369116091	24	12	NA
ENSMUSG00000026553	0.0374323874976287	0.977173100173181	20	8	NA
ENSMUSG00000022770	0.000108272685746472	0.011897652689387	22	8	NA
ENSMUSG00000025224	0.00380406720568909	0.391969954389627	24	6	NA
ENSMUSG00000029446	0.100785248368399	0.946896403193598	24	12	NA
ENSMUSG00000038160	0.0374323874976287	0.985655931119219	20	8	NA
ENSMUSG00000005442	0.00414556015670872	0.393666389467486	24	10	NA
ENSMUSG00000037373	0.0522939781403993	0.97646155246374	22	14	NA
ENSMUSG00000027598	0.037139854164293	0.987313849974069	22	2	NA
ENSMUSG00000021556	0.0919721175741655	0.953194775329218	20	6	NA
ENSMUSG00000026553	0.0443189455003579	0.94403211830678	26	22	NA
ENSMUSG00000044600	6.91622905382895e-05	0.00783629340457466	24	12	NA
ENSMUSG00000025224	0.000409663596694597	0.0932954185744502	20	8	NA
ENSMUSG00000067851	0.00831865734583751	0.606639906169396	24	6	NA
ENSMUSG00000012819	0.0210240120665089	0.995854439843291	24	4	NA
ENSMUSG00000007036	0.0926400761772615	0.934531807567603	24	10	NA
ENSMUSG00000030058	0.00146575972908646	0.0767526500912563	24	24	NA
ENSMUSG00000014355	0.000598977205208079	0.0304897304014381	24	4	NA
ENSMUSG00000028759	0.00666611142212438	0.47796117597197	24	8	NA
ENSMUSG00000030868	0.00210793968624897	0.171490608386975	20	4	NA
ENSMUSG00000014355	0.0126861500259305	0.620174383556858	24	8	NA
ENSMUSG00000036835	0.00380406720568909	0.295916993699905	24	8	NA
ENSMUSG00000022100	0.00414556015670872	0.194774927791446	24	12	NA
ENSMUSG00000005982	0.00712263465459837	0.907566667449733	20	2	NA
ENSMUSG00000028759	6.91622905382895e-05	0.00606916352886857	24	6	NA
ENSMUSG00000070733	0.00414556015670872	0.545021185224309	24	22	NA
ENSMUSG00000033020	0.000572023528712085	0.119693143386324	20	8	NA
ENSMUSG00000021096	0.000218305553933707	0.025722050142165	24	8	NA
ENSMUSG00000037373	0.0703291095939224	0.945188486337328	20	12	NA
ENSMUSG00000020368	0.00629889937413129	0.986292048850802	20	8	NA
ENSMUSG00000022770	0.000133822784559968	0.0214114660859254	20	14	NA
ENSMUSG00000008855	1.19453814637277e-05	0.00125824684751266	24	2	NA
ENSMUSG00000026878	0.00750037391278537	0.338719118845999	24	6	NA
ENSMUSG00000005442	0.0926400761772615	0.945242773843449	24	22	NA
ENSMUSG00000020088	0.0117337232255629	0.997123765572369	20	6	NA
ENSMUSG00000028677	0.0924309559049531	0.95464511018565	24	2	NA
ENSMUSG00000005442	0.0444576452023308	0.951749002107653	22	2	NA
ENSMUSG00000026965	0.131114716981322	0.898882092837504	24	14	NA
ENSMUSG00000026553	0.00146575972908646	0.12055860056655	24	20	NA
ENSMUSG00000022100	0.00414556015670872	0.508078678268998	24	24	NA
ENSMUSG00000014355	0.0349419723621451	0.987313849974069	20	12	NA
ENSMUSG00000022770	1.68189398366567e-05	0.0040269841106842	20	12	NA
ENSMUSG00000026553	0.0329068329385631	0.949226560407275	24	18	NA
ENSMUSG00000025261	0.000155304119294198	0.0601026941668547	20	4	NA
ENSMUSG00000029446	0.0127420842247044	0.743443368165519	20	4	NA
ENSMUSG00000040688	0.102913810827083	0.924052602575419	20	20	NA
ENSMUSG00000014355	0.0325874956626681	0.874612308363555	20	16	NA
ENSMUSG00000008855	0.0509331924145746	0.932886673597803	20	14	NA
ENSMUSG00000008855	6.91622905382895e-05	0.00675485037590628	24	6	NA
ENSMUSG00000021096	0.0021568128142851	0.11633157679493	24	4	NA
ENSMUSG00000036733	0.0149135150185756	0.988948273083481	24	20	NA
ENSMUSG00000038160	0.00104717506252641	0.105131461592503	24	12	NA
ENSMUSG00000022100	0.00794789043336546	0.744602370633837	20	4	NA
ENSMUSG00000028677	0.0924309559049531	0.937683006109874	24	16	NA
ENSMUSG00000033020	0.012194413849464	0.99699237517789	20	8	NA
ENSMUSG00000026553	0.0175278793277231	0.981114662767595	22	16	NA
ENSMUSG00000020459	0.0208365154416913	0.519328321447443	20	10	NA
ENSMUSG00000029405	0.0495096706303203	0.981746093835095	24	24	NA
ENSMUSG00000014355	0.00325788304145788	0.387754576697793	24	8	NA
ENSMUSG00000013160	0.00113251329123847	0.1336547802104	20	4	NA
ENSMUSG00000029405	4.00799109675625e-06	0.000731219499410256	20	4	NA
